0.00	0.1713295476	0.3940575187	0.5000000000	5.1051489321	0.7445207872	4.8364022480	0.5983369690	0.2687466840	0.1461838182	0.000000E+00	0.000000E+00	0.2618702500	0.1381215271	0.000000E+00	0.000000E+00	0.0068764340	0.0080622911	0.000000E+00	0.000000E+00	0.3735447976	5.4194210664	4067.0000000000	0.5524861083	0.0322491645	0.5847352728
1.00	0.2489684917	0.4177429781	0.5000000000	2.5561256912	0.5677213150	2.3724435423	0.4846761005	0.1836821489	0.0830452145	0.000000E+00	0.000000E+00	0.1830735863	0.0823318810	0.000000E+00	0.000000E+00	0.0006085626	0.0007133335	0.000000E+00	0.000000E+00	0.3736753817	0.5084454964	3578.0000000000	0.3275313093	0.0120361939	0.3395675032
2.00	0.5499077933	0.3928330158	0.5000000000	0.3203270407	0.1312334612	0.1060223979	0.0261131109	0.2143046428	0.1051203502	0.000000E+00	0.000000E+00	0.2142094283	0.1050140140	0.000000E+00	0.000000E+00	9.521448E-05	0.0001063362	0.000000E+00	0.000000E+00	0.3744876594	0.0748067853	3099.0000000000	0.5256001453	0.0011274279	0.5267275732
3.00	0.8141068904	0.4473277862	0.5000000000	0.0668989064	0.0157371373	0.0521338409	0.0079280639	0.0147650655	0.0078090733	0.000000E+00	0.000000E+00	0.0145451490	0.0075741541	0.000000E+00	0.000000E+00	0.0002199165	0.0002349192	0.000000E+00	0.000000E+00	0.3749485202	0.1967495094	2622.0000000000	0.1371212689	0.0005331526	0.1376544215
4.00	0.8984594313	0.4732385118	0.5000000000	0.0517451805	0.0184445635	0.0243220177	0.0052965638	0.0274231627	0.0131479997	0.000000E+00	0.000000E+00	0.0273854498	0.0131023251	0.000000E+00	0.000000E+00	3.771292E-05	4.567460E-05	0.000000E+00	0.000000E+00	0.3754336365	0.0356944079	2427.0000000000	0.0424702450	0.0007720355	0.0432422805
5.00	0.9562579247	0.4872836746	0.5000000000	0.0176890152	0.0041420780	0.0137106515	0.0020770519	0.0039783637	0.0020650261	0.000000E+00	0.000000E+00	0.0039183086	0.0020004912	0.000000E+00	0.000000E+00	6.005511E-05	6.453488E-05	0.000000E+00	0.000000E+00	0.3766715845	0.0585277485	2254.0000000000	0.0232749269	0.0001475094	0.0234224363
6.00	0.9759816840	0.4933116059	0.5000000000	0.0116088441	0.0040956453	0.0056664088	0.0011570837	0.0059424353	0.0029385617	0.000000E+00	0.000000E+00	0.0059306917	0.0029247435	0.000000E+00	0.000000E+00	1.174356E-05	1.381817E-05	0.000000E+00	0.000000E+00	0.3765521622	0.0115864670	1935.0000000000	0.0115603923	0.0001713294	0.0117317217
7.00	0.9886839713	0.4967736940	0.5000000000	0.0070120422	0.0016982909	0.0054061288	0.0009085878	0.0016059134	0.0007897031	0.000000E+00	0.000000E+00	0.0015876788	0.0007697473	0.000000E+00	0.000000E+00	1.823455E-05	1.995577E-05	0.000000E+00	0.000000E+00	0.3781797612	0.0181168924	1850.0000000000	0.0057207206	5.683828E-05	0.0057775589
8.00	0.9936416882	0.4981661798	0.5000000000	0.0031201664	0.0010844680	0.0015977080	0.0003122611	0.0015224584	0.0007722069	0.000000E+00	0.000000E+00	0.0015185154	0.0007676722	0.000000E+00	0.000000E+00	3.942979E-06	4.534647E-06	0.000000E+00	0.000000E+00	0.3778226618	0.0039285181	1836.0000000000	0.0039307193	4.508613E-05	0.0039758055
9.00	0.9966668005	0.4990784942	0.5000000000	0.0025628303	0.0006810338	0.0018445107	0.0003367252	0.0007183196	0.0003443086	0.000000E+00	0.000000E+00	0.0007130424	0.0003384466	0.000000E+00	0.000000E+00	5.277201E-06	5.861932E-06	0.000000E+00	0.000000E+00	0.3794094036	0.0052674754	1827.0000000000	0.0017042865	2.216195E-05	0.0017264485
10.00	0.9981394290	0.4994535023	0.5000000000	0.0009606965	0.0003174137	0.0005368707	9.947157E-05	0.0004238258	0.0002179421	0.000000E+00	0.000000E+00	0.0004222297	0.0002161514	0.000000E+00	0.000000E+00	1.596040E-06	1.790673E-06	0.000000E+00	0.000000E+00	0.3794084055	0.0015942959	1824.0000000000	0.0013319602	1.285629E-05	0.0013448165
11.00	0.9989368242	0.4997098033	0.5000000000	0.0008583211	0.0002456776	0.0005740842	0.0001086802	0.0002842369	0.0001369974	0.000000E+00	0.000000E+00	0.0002827191	0.0001352938	0.000000E+00	0.000000E+00	1.517887E-06	1.703564E-06	0.000000E+00	0.000000E+00	0.3805455570	0.0015170064	1823.0000000000	0.0005755785	8.303025E-06	0.0005838815
12.00	0.9994128141	0.4998277831	0.5000000000	0.0003415013	0.0001038980	0.0002142821	3.825224E-05	0.0001272192	6.564577E-05	0.000000E+00	0.000000E+00	0.0001265241	6.487643E-05	0.000000E+00	0.000000E+00	6.951231E-07	7.693440E-07	0.000000E+00	0.000000E+00	0.3813155822	0.0006948837	1823.0000000000	0.0004363030	4.030939E-06	0.0004403340
13.00	0.9996472965	0.4999034408	0.5000000000	0.0002763031	8.315445E-05	0.0001750227	3.363101E-05	0.0001012804	4.952345E-05	0.000000E+00	0.000000E+00	0.0001008351	4.902027E-05	0.000000E+00	0.000000E+00	4.453198E-07	5.031737E-07	0.000000E+00	0.000000E+00	0.3816955846	0.0004452338	1823.0000000000	0.0002081078	2.941146E-06	0.0002110489
14.00	0.9998041501	0.4999436123	0.5000000000	0.0001308898	3.771458E-05	8.727946E-05	1.552708E-05	4.361033E-05	2.218749E-05	0.000000E+00	0.000000E+00	4.332846E-05	2.187636E-05	0.000000E+00	0.000000E+00	2.818664E-07	3.111314E-07	0.000000E+00	0.000000E+00	0.3830973983	0.0002818346	1823.0000000000	0.0001414781	1.384367E-06	0.0001428624
