0.00	0.2166767509	0.3183531564	0.1892912988	4.2942617447	0.7113270810	3.6053389930	0.4040918259	0.5236793232	0.2210603374	0.1652434284	0.0861749177	0.5206860503	0.2176565456	0.1572597378	0.0762905911	0.0029932730	0.0034037919	0.0079836907	0.0098843266	0.2869459106	4.9283221470	6928.0000000000	0.2176565456	0.0034037919	0.2210603374
1.00	0.1771375668	0.2131414465	0.3365059182	5.8265384539	0.8022502515	5.1017113586	0.4701106670	0.5691476569	0.2381784568	0.1556794384	0.0939611276	0.5662015475	0.2348228634	0.1438976678	0.0794117110	0.0029461095	0.0033555935	0.0117817706	0.0145494166	0.2869151656	9.1851471228	6977.0000000000	0.2383214282	0.0035876643	0.2419090925
2.00	0.0923849019	0.2475576857	0.3732900695	11.0800196011	0.9186274204	10.5932470138	0.6602243627	0.2682313642	0.1307167049	0.2185412231	0.1276863528	0.2658374059	0.1279887905	0.1940818690	0.0974682197	0.0023939583	0.0027279143	0.0244593541	0.0302181331	0.2868665822	19.4461535128	7025.0000000000	0.1915599709	0.0029871774	0.1945471483
3.00	0.0496502982	0.3403925751	0.3691394856	19.7797390795	1.0095042398	19.4983061209	0.8170771139	0.0848984174	0.0517641189	0.1965345412	0.1406630070	0.0815110463	0.0479144367	0.1639374128	0.0975122249	0.0033873711	0.0038496822	0.0325971284	0.0431507821	0.2867516093	26.3718464148	7073.0000000000	0.0821751802	0.0030688569	0.0852440371
4.00	0.0345121308	0.4127464669	0.3900941759	28.6522334541	1.0358033666	28.4979700728	0.9006190945	0.0292419723	0.0208451977	0.1250214090	0.1143390744	0.0226914389	0.0131017317	0.0770124381	0.0516206256	0.0065505333	0.0077434660	0.0480089709	0.0627184488	0.2862981257	42.8634588474	7121.0000000000	0.0277028064	0.0062852746	0.0339880810
5.00	0.0261913137	0.4564001375	0.4207069864	37.3053975021	1.0332021658	37.2261010149	0.9443694845	0.0101258099	0.0081371142	0.0691706772	0.0806955671	0.0073277124	0.0043253186	0.0265903921	0.0181886549	0.0027980975	0.0038117956	0.0425802851	0.0625069122	0.2860855322	38.3817510781	7168.0000000000	0.0078683770	0.0057248172	0.0135931943
6.00	0.0288852790	0.4792807048	0.4482408084	33.4409144553	1.0139283374	33.3991054771	0.9575410659	0.0043787001	0.0034219134	0.0374302781	0.0529653581	0.0032581729	0.0017764374	0.0102954608	0.0066393385	0.0011205271	0.0016454760	0.0271348173	0.0463260196	0.2860203017	25.3999589482	7216.0000000000	0.0027735923	0.0026299672	0.0054035595
7.00	0.0391836595	0.4899784831	0.4679480013	24.1730493517	0.9893469564	24.1496910400	0.9540653065	0.0024942586	0.0017528013	0.0208640531	0.0335288486	0.0020562622	0.0010860274	0.0057014447	0.0034476661	0.0004379964	0.0006667739	0.0151626084	0.0300811825	0.2859760393	14.6198422766	7264.0000000000	0.0013607054	0.0010804267	0.0024411321
8.00	0.0588809440	0.4944929546	0.4801414011	15.5681829038	0.9597322531	15.5522447506	0.9367829602	0.0023316670	0.0013703279	0.0136064862	0.0215789650	0.0021062589	0.0010419582	0.0052681917	0.0029708053	0.0002254081	0.0003283697	0.0083382945	0.0186081597	0.2859434725	8.2300461829	7312.0000000000	0.0010306660	0.0004701948	0.0015008608
9.00	0.0908307302	0.4951667502	0.4856173895	9.6066432031	0.9227758686	9.5844026941	0.9029034010	0.0056185372	0.0025822734	0.0166219718	0.0172901943	0.0054544949	0.0023594755	0.0116272313	0.0056147869	0.0001640423	0.0002227980	0.0049947405	0.0116754074	0.2859030509	5.0135222923	7360.0000000000	0.0014477191	0.0002660905	0.0017138096
