0.00	0.1713295476	0.3940575187	0.5000000000	5.1051489321	0.7445207872	4.8364022480	0.5983369690	0.2687466840	0.1461838182	0.000000E+00	0.000000E+00	0.2618702500	0.1381215271	0.000000E+00	0.000000E+00	0.0068764340	0.0080622911	0.000000E+00	0.000000E+00	0.3735447976	5.4194210664	4067.0000000000	0.2762430542	0.0161245823	0.2923676364
1.00	0.1912680556	0.4008332104	0.5000000000	4.2521506157	0.6939771291	4.0115625876	0.5697612829	0.2405880281	0.1242158462	0.000000E+00	0.000000E+00	0.2362926432	0.1191869940	0.000000E+00	0.000000E+00	0.0042953849	0.0050288521	0.000000E+00	0.000000E+00	0.3735710532	3.4434658460	3961.0000000000	0.2434397218	0.0128270299	0.2562667517
2.00	0.2560041569	0.3893545193	0.5000000000	2.9059308806	0.6070680348	2.5487719299	0.4305357793	0.3571589507	0.1765322555	0.000000E+00	0.000000E+00	0.3542696122	0.1731773996	0.000000E+00	0.000000E+00	0.0028893385	0.0033548559	0.000000E+00	0.000000E+00	0.3736601168	2.2499539928	3865.0000000000	0.2798330773	0.0080915713	0.2879246486
3.00	0.3605938418	0.3637942388	0.5000000000	1.8954843987	0.4542459173	1.4927401552	0.2505570421	0.4027442435	0.2036888752	0.000000E+00	0.000000E+00	0.4000171100	0.2005968383	0.000000E+00	0.000000E+00	0.0027271335	0.0030920369	0.000000E+00	0.000000E+00	0.3738556694	1.9842309237	3769.0000000000	0.3943991429	0.0062988257	0.4006979686
4.00	0.4227510214	0.3663779256	0.5000000000	1.6821995600	0.3817776967	1.3436921859	0.2087464122	0.3385073741	0.1730312845	0.000000E+00	0.000000E+00	0.3351753299	0.1692943617	0.000000E+00	0.000000E+00	0.0033320442	0.0037369228	0.000000E+00	0.000000E+00	0.3740894401	2.4415748763	3674.0000000000	0.3692028718	0.0067095946	0.3759124664
5.00	0.4082192650	0.3730515131	0.5000000000	1.8171077532	0.4061529722	1.4800455715	0.2358842839	0.3370621816	0.1702686882	0.000000E+00	0.000000E+00	0.3337859231	0.1665513878	0.000000E+00	0.000000E+00	0.0032762585	0.0037173005	0.000000E+00	0.000000E+00	0.3744367070	2.4444263697	3578.0000000000	0.3290390658	0.0075984969	0.3366375627
6.00	0.4148080604	0.3714051121	0.5000000000	1.7119911753	0.3988444190	1.3618486493	0.2215888328	0.3501425260	0.1772555862	0.000000E+00	0.000000E+00	0.3471663071	0.1738756595	0.000000E+00	0.000000E+00	0.0029762189	0.0033799267	0.000000E+00	0.000000E+00	0.3746859372	2.2107658416	3497.0000000000	0.3433067955	0.0070150824	0.3503218778
7.00	0.4301357490	0.3716775645	0.5000000000	1.6573873446	0.3828996257	1.3202925072	0.2111431246	0.3370948374	0.1717565011	0.000000E+00	0.000000E+00	0.3340527398	0.1683102859	0.000000E+00	0.000000E+00	0.0030420976	0.0034462153	0.000000E+00	0.000000E+00	0.3749349863	2.2613588232	3486.0000000000	0.3445861741	0.0068237993	0.3514099734
8.00	0.4249420176	0.3732914555	0.5000000000	1.7096487534	0.3907922282	1.3706346590	0.2188273443	0.3390140944	0.1719648839	0.000000E+00	0.000000E+00	0.3358669633	0.1683986670	0.000000E+00	0.000000E+00	0.0031471312	0.0035662169	0.000000E+00	0.000000E+00	0.3752714990	2.3495943387	3414.0000000000	0.3356622831	0.0071138200	0.3427761032
9.00	0.4215684064	0.3728895543	0.5000000000	1.7108250523	0.3940847515	1.3689496474	0.2204104112	0.3418754049	0.1736743403	0.000000E+00	0.000000E+00	0.3387869091	0.1701716645	0.000000E+00	0.000000E+00	0.0030884958	0.0035026758	0.000000E+00	0.000000E+00	0.3755257775	2.3033356306	3274.0000000000	0.3389359083	0.0070831315	0.3460190398
10.00	0.4232721439	0.3726523525	0.5000000000	1.7039380312	0.3916782935	1.3648324368	0.2189901121	0.3391055944	0.1726881814	0.000000E+00	0.000000E+00	0.3359405163	0.1691090046	0.000000E+00	0.000000E+00	0.0031650781	0.0035791767	0.000000E+00	0.000000E+00	0.3757978619	2.3589476110	3171.0000000000	0.3408474563	0.0070350367	0.3478824930
11.00	0.4212774008	0.3729900871	0.5000000000	1.7208200959	0.3940075565	1.3823985004	0.2216829424	0.3384215956	0.1723246141	0.000000E+00	0.000000E+00	0.3353000963	0.1687845453	0.000000E+00	0.000000E+00	0.0031214993	0.0035400688	0.000000E+00	0.000000E+00	0.3761150966	2.3285765851	3149.0000000000	0.3388609780	0.0071113250	0.3459723030
12.00	0.4192964900	0.3729810405	0.5000000000	1.7273152842	0.3959469199	1.3854450942	0.2220998442	0.3418701900	0.1738470757	0.000000E+00	0.000000E+00	0.3387099353	0.1702685058	0.000000E+00	0.000000E+00	0.0031602546	0.0035785699	0.000000E+00	0.000000E+00	0.3763692630	2.3574301167	3157.0000000000	0.3392357469	0.0071246472	0.3463603941
